ObservationDate,Province/State,Country/Region,Confirmed,Deaths,Recovered
2020-03-12 00:00:00,"Broward County, FL",US,-0.0,0.0,0.0
2020-03-13 00:00:00,"Broward County, FL",US,14.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
2020-03-10 00:00:00,"Charleston County, SC",US,1.0,0.0,0.0
2020-03-11 00:00:00,"Charleston County, SC",US,1.0,0.0,0.0
2020-03-12 00:00:00,"Charleston County, SC",US,1.0,0.0,0.0
2020-03-13 00:00:00,"Charleston County, SC",US,1.0,0.0,0.0
2020-03-14 00:00:00,"Charleston County, SC",US,1.0,0.0,0.0
2020-03-15 00:00:00,"Charleston County, SC",US,1.0,0.0,0.0
2020-03-16 00:00:00,"Charleston County, SC",US,1.0,0.0,0.0
2020-03-10 00:00:00,"Clark County, WA",US,1.0,0.0,0.0
2020-03-11 00:00:00,"Clark County, WA",US,1.0,0.0,0.0
2020-03-12 00:00:00,"Clark County, WA",US,1.0,0.0,0.0
2020-03-13 00:00:00,"Clark County, WA",US,1.0,0.0,0.0
2020-03-14 00:00:00,"Clark County, WA",US,1.0,0.0,0.0
2020-03-15 00:00:00,"Clark County, WA",US,1.0,0.0,0.0
2020-03-16 00:00:00,"Clark County, WA",US,1.0,0.0,0.0
2020-03-10 00:00:00,"Cobb County, GA",US,6.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
2020-03-13 00:00:00,"Cobb County, GA",US,-0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
2020-03-16 00:00:00,"Cobb County, GA",US,11.0,0.0,0.0
2020-03-10 00:00:00,"Davis County, UT",US,1.0,0.0,0.0
2020-03-11 00:00:00,"Davis County, UT",US,1.0,0.0,0.0
2020-03-12 00:00:00,"Davis County, UT",US,1.0,0.0,0.0
2020-03-13 00:00:00,"Davis County, UT",US,1.0,0.0,0.0
2020-03-14 00:00:00,"Davis County, UT",US,1.0,0.0,0.0
2020-03-15 00:00:00,"Davis County, UT",US,1.0,0.0,0.0
2020-03-16 00:00:00,"Davis County, UT",US,1.0,0.0,0.0
2020-03-10 00:00:00,"Douglas County, CO",US,3.0,0.0,0.0
2020-03-11 00:00:00,"Douglas County, CO",US,3.0,0.0,0.0
2020-03-12 00:00:00,"Douglas County, CO",US,3.0,0.0,0.0
2020-03-13 00:00:00,"Douglas County, CO",US,3.0,0.0,0.0
2020-03-14 00:00:00,"Douglas County, CO",US,3.0,0.0,0.0
2020-03-15 00:00:00,"Douglas County, CO",US,3.0,0.0,0.0
2020-03-16 00:00:00,"Douglas County, CO",US,3.0,0.0,0.0
2020-03-10 00:00:00,"El Paso County, CO",US,1.0,0.0,0.0
2020-03-11 00:00:00,"El Paso County, CO",US,1.0,0.0,0.0
2020-03-12 00:00:00,"El Paso County, CO",US,1.0,0.0,0.0
2020-03-13 00:00:00,"El Paso County, CO",US,1.0,0.0,0.0
2020-03-14 00:00:00,"El Paso County, CO",US,1.0,0.0,0.0
2020-03-15 00:00:00,"El Paso County, CO",US,1.0,0.0,0.0
2020-03-16 00:00:00,"El Paso County, CO",US,1.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
2020-03-14 00:00:00,"Fairfield County, CT",US,16.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
2020-03-10 00:00:00,Grand Princess Cruise Ship,US,21.0,0.0,0.0
2020-03-11 00:00:00,Grand Princess Cruise Ship,US,21.0,0.0,0.0
2020-03-12 00:00:00,Grand Princess Cruise Ship,US,21.0,0.0,0.0
2020-03-13 00:00:00,Grand Princess Cruise Ship,US,21.0,0.0,0.0
2020-03-14 00:00:00,Grand Princess Cruise Ship,US,21.0,0.0,0.0
2020-03-15 00:00:00,Grand Princess Cruise Ship,US,21.0,0.0,0.0
2020-03-16 00:00:00,Grand Princess Cruise Ship,US,21.0,0.0,0.0
2020-03-10 00:00:00,"Honolulu County, HI",US,19.0,0.0,0.0
2020-03-11 00:00:00,"Honolulu County, HI",US,5.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
2020-03-14 00:00:00,"Honolulu County, HI",US,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
2020-03-10 00:00:00,"Jackson County, OR ",US,20.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
2020-03-10 00:00:00,"Jefferson County, WA",US,1.0,0.0,0.0
2020-03-11 00:00:00,"Jefferson County, WA",US,1.0,0.0,0.0
2020-03-12 00:00:00,"Jefferson County, WA",US,1.0,0.0,0.0
2020-03-13 00:00:00,"Jefferson County, WA",US,1.0,0.0,0.0
2020-03-14 00:00:00,"Jefferson County, WA",US,1.0,0.0,0.0
2020-03-15 00:00:00,"Jefferson County, WA",US,1.0,0.0,0.0
2020-03-16 00:00:00,"Jefferson County, WA",US,1.0,0.0,0.0
2020-03-10 00:00:00,"Kershaw County, SC",US,58.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
2020-03-13 00:00:00,"Kershaw County, SC",US,24.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
2020-03-16 00:00:00,"Kershaw County, SC",US,9.0,0.0,0.0
2020-03-10 00:00:00,"Klamath County, OR",US,1.0,0.0,0.0
2020-03-11 00:00:00,"Klamath County, OR",US,1.0,0.0,0.0
2020-03-12 00:00:00,"Klamath County, OR",US,1.0,0.0,0.0
2020-03-13 00:00:00,"Klamath County, OR",US,1.0,0.0,0.0
2020-03-14 00:00:00,"Klamath County, OR",US,1.0,0.0,0.0
2020-03-15 00:00:00,"Klamath County, OR",US,1.0,0.0,0.0
2020-03-16 00:00:00,"Klamath County, OR",US,1.0,0.0,0.0
0,0,0,0.0,0.0,0.0
2020-03-11 00:00:00,"Lee County, FL",US,2.0,18.0,0.0
0,0,0,0.0,0.0,0.0
2020-03-13 00:00:00,"Lee County, FL",US,2.0,12.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
2020-03-10 00:00:00,"Madera County, CA",US,1.0,0.0,0.0
2020-03-11 00:00:00,"Madera County, CA",US,1.0,0.0,0.0
2020-03-12 00:00:00,"Madera County, CA",US,1.0,0.0,0.0
2020-03-13 00:00:00,"Madera County, CA",US,1.0,0.0,0.0
2020-03-14 00:00:00,"Madera County, CA",US,1.0,0.0,0.0
2020-03-15 00:00:00,"Madera County, CA",US,1.0,0.0,0.0
2020-03-16 00:00:00,"Madera County, CA",US,1.0,0.0,0.0
2020-03-10 00:00:00,"Montgomery County, TX",US,0.0,0.0,0.0
2020-03-11 00:00:00,"Montgomery County, TX",US,0.0,0.0,0.0
2020-03-12 00:00:00,"Montgomery County, TX",US,0.0,0.0,0.0
2020-03-13 00:00:00,"Montgomery County, TX",US,0.0,0.0,0.0
2020-03-14 00:00:00,"Montgomery County, TX",US,0.0,0.0,0.0
2020-03-15 00:00:00,"Montgomery County, TX",US,0.0,0.0,0.0
2020-03-16 00:00:00,"Montgomery County, TX",US,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
2020-03-11 00:00:00,"Pierce County, WA",US,7.0,0.0,0.0
2020-03-12 00:00:00,"Pierce County, WA",US,46.0,0.0,0.0
2020-03-13 00:00:00,"Pierce County, WA",US,58.0,0.0,0.0
2020-03-14 00:00:00,"Pierce County, WA",US,6.0,0.0,0.0
2020-03-15 00:00:00,"Pierce County, WA",US,9.0,0.0,0.0
2020-03-16 00:00:00,"Pierce County, WA",US,35.0,0.0,0.0
2020-03-10 00:00:00,"Pinal County, AZ",US,2.0,0.0,0.0
2020-03-11 00:00:00,"Pinal County, AZ",US,2.0,0.0,0.0
2020-03-12 00:00:00,"Pinal County, AZ",US,2.0,0.0,0.0
2020-03-13 00:00:00,"Pinal County, AZ",US,2.0,0.0,0.0
2020-03-14 00:00:00,"Pinal County, AZ",US,2.0,0.0,0.0
2020-03-15 00:00:00,"Pinal County, AZ",US,2.0,0.0,0.0
2020-03-16 00:00:00,"Pinal County, AZ",US,2.0,0.0,0.0
2020-03-10 00:00:00,"Plymouth County, MA",US,1.0,0.0,0.0
2020-03-11 00:00:00,"Plymouth County, MA",US,1.0,0.0,0.0
2020-03-12 00:00:00,"Plymouth County, MA",US,1.0,0.0,0.0
2020-03-13 00:00:00,"Plymouth County, MA",US,1.0,0.0,0.0
2020-03-14 00:00:00,"Plymouth County, MA",US,1.0,0.0,0.0
2020-03-15 00:00:00,"Plymouth County, MA",US,1.0,0.0,0.0
2020-03-16 00:00:00,"Plymouth County, MA",US,1.0,0.0,0.0
2020-03-10 00:00:00,"Providence County, RI",US,3.0,0.0,0.0
2020-03-11 00:00:00,"Providence County, RI",US,3.0,0.0,0.0
2020-03-12 00:00:00,"Providence County, RI",US,3.0,0.0,0.0
2020-03-13 00:00:00,"Providence County, RI",US,3.0,0.0,0.0
2020-03-14 00:00:00,"Providence County, RI",US,3.0,0.0,0.0
2020-03-15 00:00:00,"Providence County, RI",US,3.0,0.0,0.0
2020-03-16 00:00:00,"Providence County, RI",US,3.0,0.0,0.0
2020-03-10 00:00:00,"Rockland County, NY",US,38.0,0.0,0.0
2020-03-11 00:00:00,"Rockland County, NY",US,9.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
2020-03-14 00:00:00,"Rockland County, NY",US,1.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
2020-03-10 00:00:00,"Santa Clara County, CA",US,124.0,0.0,1.0
2020-03-11 00:00:00,"Santa Clara County, CA",US,349.0,0.0,1.0
2020-03-12 00:00:00,"Santa Clara County, CA",US,778.0,0.0,1.0
2020-03-13 00:00:00,"Santa Clara County, CA",US,437.0,0.0,1.0
0,0,0,0.0,0.0,0.0
2020-03-15 00:00:00,"Santa Clara County, CA",US,0.0,0.0,1.0
2020-03-16 00:00:00,"Santa Clara County, CA",US,124.0,0.0,1.0
2020-03-10 00:00:00,"Saratoga County, NY",US,2.0,0.0,0.0
2020-03-11 00:00:00,"Saratoga County, NY",US,2.0,0.0,0.0
2020-03-12 00:00:00,"Saratoga County, NY",US,2.0,0.0,0.0
2020-03-13 00:00:00,"Saratoga County, NY",US,2.0,0.0,0.0
2020-03-14 00:00:00,"Saratoga County, NY",US,2.0,0.0,0.0
2020-03-15 00:00:00,"Saratoga County, NY",US,2.0,0.0,0.0
2020-03-16 00:00:00,"Saratoga County, NY",US,2.0,0.0,0.0
2020-03-10 00:00:00,"Tulsa County, OK",US,1.0,0.0,0.0
2020-03-11 00:00:00,"Tulsa County, OK",US,1.0,0.0,0.0
2020-03-12 00:00:00,"Tulsa County, OK",US,1.0,0.0,0.0
2020-03-13 00:00:00,"Tulsa County, OK",US,1.0,0.0,0.0
2020-03-14 00:00:00,"Tulsa County, OK",US,1.0,0.0,0.0
2020-03-15 00:00:00,"Tulsa County, OK",US,1.0,0.0,0.0
2020-03-16 00:00:00,"Tulsa County, OK",US,1.0,0.0,0.0
2020-03-10 00:00:00,"Berkshire County, MA",US,1.0,0.0,0.0
2020-03-11 00:00:00,"Berkshire County, MA",US,1.0,0.0,0.0
2020-03-12 00:00:00,"Berkshire County, MA",US,1.0,0.0,0.0
2020-03-13 00:00:00,"Berkshire County, MA",US,1.0,0.0,0.0
2020-03-14 00:00:00,"Berkshire County, MA",US,1.0,0.0,0.0
2020-03-15 00:00:00,"Berkshire County, MA",US,1.0,0.0,0.0
2020-03-16 00:00:00,"Berkshire County, MA",US,1.0,0.0,0.0
2020-03-10 00:00:00,"Davidson County, TN",US,1.0,0.0,0.0
2020-03-11 00:00:00,"Davidson County, TN",US,1.0,0.0,0.0
2020-03-12 00:00:00,"Davidson County, TN",US,1.0,0.0,0.0
2020-03-13 00:00:00,"Davidson County, TN",US,1.0,0.0,0.0
2020-03-14 00:00:00,"Davidson County, TN",US,1.0,0.0,0.0
2020-03-15 00:00:00,"Davidson County, TN",US,1.0,0.0,0.0
2020-03-16 00:00:00,"Davidson County, TN",US,1.0,0.0,0.0
2020-03-10 00:00:00,"Douglas County, OR",US,1.0,0.0,0.0
2020-03-11 00:00:00,"Douglas County, OR",US,1.0,0.0,0.0
2020-03-12 00:00:00,"Douglas County, OR",US,1.0,0.0,0.0
2020-03-13 00:00:00,"Douglas County, OR",US,1.0,0.0,0.0
2020-03-14 00:00:00,"Douglas County, OR",US,1.0,0.0,0.0
2020-03-15 00:00:00,"Douglas County, OR",US,1.0,0.0,0.0
2020-03-16 00:00:00,"Douglas County, OR",US,1.0,0.0,0.0
2020-03-10 00:00:00,"Fairfax County, VA",US,2.0,0.0,0.0
2020-03-11 00:00:00,"Fairfax County, VA",US,2.0,0.0,0.0
2020-03-12 00:00:00,"Fairfax County, VA",US,2.0,0.0,0.0
2020-03-13 00:00:00,"Fairfax County, VA",US,2.0,0.0,0.0
2020-03-14 00:00:00,"Fairfax County, VA",US,2.0,0.0,0.0
2020-03-15 00:00:00,"Fairfax County, VA",US,2.0,0.0,0.0
2020-03-16 00:00:00,"Fairfax County, VA",US,2.0,0.0,0.0
2020-03-10 00:00:00,"Fresno County, CA",US,1.0,0.0,0.0
2020-03-11 00:00:00,"Fresno County, CA",US,1.0,0.0,0.0
2020-03-12 00:00:00,"Fresno County, CA",US,1.0,0.0,0.0
2020-03-13 00:00:00,"Fresno County, CA",US,1.0,0.0,0.0
2020-03-14 00:00:00,"Fresno County, CA",US,1.0,0.0,0.0
2020-03-15 00:00:00,"Fresno County, CA",US,1.0,0.0,0.0
2020-03-16 00:00:00,"Fresno County, CA",US,1.0,0.0,0.0
2020-03-10 00:00:00,"Harford County, MD",US,1.0,0.0,0.0
2020-03-11 00:00:00,"Harford County, MD",US,1.0,0.0,0.0
2020-03-12 00:00:00,"Harford County, MD",US,1.0,0.0,0.0
2020-03-13 00:00:00,"Harford County, MD",US,1.0,0.0,0.0
2020-03-14 00:00:00,"Harford County, MD",US,1.0,0.0,0.0
2020-03-15 00:00:00,"Harford County, MD",US,1.0,0.0,0.0
2020-03-16 00:00:00,"Harford County, MD",US,1.0,0.0,0.0
2020-03-10 00:00:00,"Hendricks County, IN",US,5.0,0.0,0.0
2020-03-11 00:00:00,"Hendricks County, IN",US,39.0,0.0,0.0
2020-03-12 00:00:00,"Hendricks County, IN",US,30.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
2020-03-10 00:00:00,"Hudson County, NJ",US,1.0,0.0,0.0
2020-03-11 00:00:00,"Hudson County, NJ",US,1.0,0.0,0.0
2020-03-12 00:00:00,"Hudson County, NJ",US,1.0,0.0,0.0
2020-03-13 00:00:00,"Hudson County, NJ",US,1.0,0.0,0.0
2020-03-14 00:00:00,"Hudson County, NJ",US,1.0,0.0,0.0
2020-03-15 00:00:00,"Hudson County, NJ",US,1.0,0.0,0.0
2020-03-16 00:00:00,"Hudson County, NJ",US,1.0,0.0,0.0
2020-03-10 00:00:00,"Johnson County, KS",US,1.0,0.0,0.0
2020-03-11 00:00:00,"Johnson County, KS",US,1.0,0.0,0.0
2020-03-12 00:00:00,"Johnson County, KS",US,1.0,0.0,0.0
2020-03-13 00:00:00,"Johnson County, KS",US,1.0,0.0,0.0
2020-03-14 00:00:00,"Johnson County, KS",US,1.0,0.0,0.0
2020-03-15 00:00:00,"Johnson County, KS",US,1.0,0.0,0.0
2020-03-16 00:00:00,"Johnson County, KS",US,1.0,0.0,0.0
2020-03-10 00:00:00,"Kittitas County, WA",US,1.0,0.0,0.0
2020-03-11 00:00:00,"Kittitas County, WA",US,1.0,0.0,0.0
2020-03-12 00:00:00,"Kittitas County, WA",US,1.0,0.0,0.0
2020-03-13 00:00:00,"Kittitas County, WA",US,1.0,0.0,0.0
2020-03-14 00:00:00,"Kittitas County, WA",US,1.0,0.0,0.0
2020-03-15 00:00:00,"Kittitas County, WA",US,1.0,0.0,0.0
2020-03-16 00:00:00,"Kittitas County, WA",US,1.0,0.0,0.0
2020-03-10 00:00:00,"Manatee County, FL",US,5.0,0.0,0.0
2020-03-11 00:00:00,"Manatee County, FL",US,39.0,0.0,0.0
2020-03-12 00:00:00,"Manatee County, FL",US,30.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
2020-03-10 00:00:00,"Marion County, OR",US,1.0,0.0,0.0
2020-03-11 00:00:00,"Marion County, OR",US,1.0,0.0,0.0
2020-03-12 00:00:00,"Marion County, OR",US,1.0,0.0,0.0
2020-03-13 00:00:00,"Marion County, OR",US,1.0,0.0,0.0
2020-03-14 00:00:00,"Marion County, OR",US,1.0,0.0,0.0
2020-03-15 00:00:00,"Marion County, OR",US,1.0,0.0,0.0
2020-03-16 00:00:00,"Marion County, OR",US,1.0,0.0,0.0
2020-03-10 00:00:00,"Montgomery County, PA",US,3.0,0.0,0.0
0,0,0,0.0,0.0,0.0
2020-03-12 00:00:00,"Montgomery County, PA",US,78.0,0.0,0.0
2020-03-13 00:00:00,"Montgomery County, PA",US,82.0,0.0,0.0
2020-03-14 00:00:00,"Montgomery County, PA",US,105.0,0.0,0.0
2020-03-15 00:00:00,"Montgomery County, PA",US,83.0,0.0,0.0
2020-03-16 00:00:00,"Montgomery County, PA",US,123.0,0.0,0.0
2020-03-10 00:00:00,"Norfolk County, MA",US,6.0,0.0,0.0
2020-03-11 00:00:00,"Norfolk County, MA",US,6.0,0.0,0.0
2020-03-12 00:00:00,"Norfolk County, MA",US,6.0,0.0,0.0
2020-03-13 00:00:00,"Norfolk County, MA",US,6.0,0.0,0.0
2020-03-14 00:00:00,"Norfolk County, MA",US,6.0,0.0,0.0
2020-03-15 00:00:00,"Norfolk County, MA",US,6.0,0.0,0.0
2020-03-16 00:00:00,"Norfolk County, MA",US,6.0,0.0,0.0
2020-03-10 00:00:00,"Okaloosa County, FL",US,1.0,0.0,0.0
2020-03-11 00:00:00,"Okaloosa County, FL",US,1.0,0.0,0.0
2020-03-12 00:00:00,"Okaloosa County, FL",US,1.0,0.0,0.0
2020-03-13 00:00:00,"Okaloosa County, FL",US,1.0,0.0,0.0
2020-03-14 00:00:00,"Okaloosa County, FL",US,1.0,0.0,0.0
2020-03-15 00:00:00,"Okaloosa County, FL",US,1.0,0.0,0.0
2020-03-16 00:00:00,"Okaloosa County, FL",US,1.0,0.0,0.0
2020-03-10 00:00:00,"Polk County, GA",US,1.0,0.0,0.0
2020-03-11 00:00:00,"Polk County, GA",US,1.0,0.0,0.0
2020-03-12 00:00:00,"Polk County, GA",US,1.0,0.0,0.0
2020-03-13 00:00:00,"Polk County, GA",US,1.0,0.0,0.0
2020-03-14 00:00:00,"Polk County, GA",US,1.0,0.0,0.0
2020-03-15 00:00:00,"Polk County, GA",US,1.0,0.0,0.0
2020-03-16 00:00:00,"Polk County, GA",US,1.0,0.0,0.0
2020-03-10 00:00:00,"Riverside County, CA",US,1.0,0.0,0.0
2020-03-11 00:00:00,"Riverside County, CA",US,1.0,0.0,0.0
2020-03-12 00:00:00,"Riverside County, CA",US,1.0,0.0,0.0
2020-03-13 00:00:00,"Riverside County, CA",US,1.0,0.0,0.0
2020-03-14 00:00:00,"Riverside County, CA",US,1.0,0.0,0.0
2020-03-15 00:00:00,"Riverside County, CA",US,1.0,0.0,0.0
2020-03-16 00:00:00,"Riverside County, CA",US,1.0,0.0,0.0
0,0,0,0.0,0.0,0.0
2020-03-11 00:00:00,"Rockingham County, NH",US,2.0,0.0,0.0
0,0,0,0.0,0.0,0.0
2020-03-13 00:00:00,"Rockingham County, NH",US,20.0,0.0,0.0
0,0,0,0.0,0.0,0.0
2020-03-15 00:00:00,"Rockingham County, NH",US,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
2020-03-10 00:00:00,"Shelby County, TN",US,1.0,0.0,0.0
2020-03-11 00:00:00,"Shelby County, TN",US,1.0,0.0,0.0
2020-03-12 00:00:00,"Shelby County, TN",US,1.0,0.0,0.0
2020-03-13 00:00:00,"Shelby County, TN",US,1.0,0.0,0.0
2020-03-14 00:00:00,"Shelby County, TN",US,1.0,0.0,0.0
2020-03-15 00:00:00,"Shelby County, TN",US,1.0,0.0,0.0
2020-03-16 00:00:00,"Shelby County, TN",US,1.0,0.0,0.0
2020-03-10 00:00:00,"Spokane County, WA",US,1.0,0.0,0.0
2020-03-11 00:00:00,"Spokane County, WA",US,1.0,0.0,0.0
2020-03-12 00:00:00,"Spokane County, WA",US,1.0,0.0,0.0
2020-03-13 00:00:00,"Spokane County, WA",US,1.0,0.0,0.0
2020-03-14 00:00:00,"Spokane County, WA",US,1.0,0.0,0.0
2020-03-15 00:00:00,"Spokane County, WA",US,1.0,0.0,0.0
2020-03-16 00:00:00,"Spokane County, WA",US,1.0,0.0,0.0
2020-03-10 00:00:00,"St. Louis County, MO",US,1.0,0.0,0.0
2020-03-11 00:00:00,"St. Louis County, MO",US,1.0,0.0,0.0
2020-03-12 00:00:00,"St. Louis County, MO",US,1.0,0.0,0.0
2020-03-13 00:00:00,"St. Louis County, MO",US,1.0,0.0,0.0
2020-03-14 00:00:00,"St. Louis County, MO",US,1.0,0.0,0.0
2020-03-15 00:00:00,"St. Louis County, MO",US,1.0,0.0,0.0
2020-03-16 00:00:00,"St. Louis County, MO",US,1.0,0.0,0.0
2020-03-10 00:00:00,"Suffolk County, NY",US,1.0,0.0,0.0
2020-03-11 00:00:00,"Suffolk County, NY",US,1.0,0.0,0.0
2020-03-12 00:00:00,"Suffolk County, NY",US,1.0,0.0,0.0
2020-03-13 00:00:00,"Suffolk County, NY",US,1.0,0.0,0.0
2020-03-14 00:00:00,"Suffolk County, NY",US,1.0,0.0,0.0
2020-03-15 00:00:00,"Suffolk County, NY",US,1.0,0.0,0.0
2020-03-16 00:00:00,"Suffolk County, NY",US,1.0,0.0,0.0
2020-03-10 00:00:00,"Ulster County, NY",US,1.0,0.0,0.0
2020-03-11 00:00:00,"Ulster County, NY",US,1.0,0.0,0.0
2020-03-12 00:00:00,"Ulster County, NY",US,1.0,0.0,0.0
2020-03-13 00:00:00,"Ulster County, NY",US,1.0,0.0,0.0
2020-03-14 00:00:00,"Ulster County, NY",US,1.0,0.0,0.0
2020-03-15 00:00:00,"Ulster County, NY",US,1.0,0.0,0.0
2020-03-16 00:00:00,"Ulster County, NY",US,1.0,0.0,0.0
2020-03-10 00:00:00,"Unknown Location, MA",US,1.0,0.0,0.0
2020-03-11 00:00:00,"Unknown Location, MA",US,1.0,0.0,0.0
2020-03-12 00:00:00,"Unknown Location, MA",US,1.0,0.0,0.0
2020-03-13 00:00:00,"Unknown Location, MA",US,1.0,0.0,0.0
2020-03-14 00:00:00,"Unknown Location, MA",US,1.0,0.0,0.0
2020-03-15 00:00:00,"Unknown Location, MA",US,1.0,0.0,0.0
2020-03-16 00:00:00,"Unknown Location, MA",US,1.0,0.0,0.0
2020-03-10 00:00:00,"Volusia County, FL",US,1.0,0.0,0.0
2020-03-11 00:00:00,"Volusia County, FL",US,1.0,0.0,0.0
2020-03-12 00:00:00,"Volusia County, FL",US,1.0,0.0,0.0
2020-03-13 00:00:00,"Volusia County, FL",US,1.0,0.0,0.0
2020-03-14 00:00:00,"Volusia County, FL",US,1.0,0.0,0.0
2020-03-15 00:00:00,"Volusia County, FL",US,1.0,0.0,0.0
2020-03-16 00:00:00,"Volusia County, FL",US,1.0,0.0,0.0
2020-03-10 00:00:00,"Washington, D.C.",US,2.0,0.0,0.0
2020-03-11 00:00:00,"Washington, D.C.",US,2.0,0.0,0.0
2020-03-12 00:00:00,"Washington, D.C.",US,2.0,0.0,0.0
2020-03-13 00:00:00,"Washington, D.C.",US,2.0,0.0,0.0
2020-03-14 00:00:00,"Washington, D.C.",US,2.0,0.0,0.0
2020-03-15 00:00:00,"Washington, D.C.",US,2.0,0.0,0.0
2020-03-16 00:00:00,"Washington, D.C.",US,2.0,0.0,0.0
2020-06-04 00:00:00,Alaska,US,494.0,10.0,0.0
2020-06-05 00:00:00,Alaska,US,495.0,11.0,0.0
2020-06-06 00:00:00,Alaska,US,504.0,11.0,0.0
2020-06-07 00:00:00,Alaska,US,517.0,11.0,0.0
2020-06-08 00:00:00,Alaska,US,524.0,11.0,0.0
2020-06-09 00:00:00,Alaska,US,535.0,12.0,0.0
2020-06-10 00:00:00,Alaska,US,542.0,12.0,0.0
2020-06-04 00:00:00,Arkansas,US,7910.0,148.0,0.0
2020-06-05 00:00:00,Arkansas,US,8018.0,152.0,0.0
2020-06-06 00:00:00,Arkansas,US,8180.0,154.0,0.0
2020-06-07 00:00:00,Arkansas,US,8302.0,154.0,0.0
2020-06-08 00:00:00,Arkansas,US,8375.0,154.0,0.0
2020-06-09 00:00:00,Arkansas,US,8542.0,157.0,0.0
2020-06-10 00:00:00,Arkansas,US,8714.0,159.0,0.0
2020-06-04 00:00:00,Colorado,US,27417.0,1496.0,0.0
2020-06-05 00:00:00,Colorado,US,27947.0,1526.0,0.0
2020-06-06 00:00:00,Colorado,US,28467.0,1538.0,0.0
2020-06-07 00:00:00,Colorado,US,28915.0,1542.0,0.0
2020-06-08 00:00:00,Colorado,US,28958.0,1530.0,0.0
2020-06-09 00:00:00,Colorado,US,29143.0,1540.0,0.0
2020-06-10 00:00:00,Colorado,US,29315.0,1553.0,0.0
2020-06-04 00:00:00,Connecticut,US,43565.0,4062.0,0.0
2020-06-05 00:00:00,Connecticut,US,43998.0,4101.0,0.0
2020-06-06 00:00:00,Connecticut,US,44489.0,4118.0,0.0
2020-06-07 00:00:00,Connecticut,US,44798.0,4136.0,0.0
2020-06-08 00:00:00,Connecticut,US,45346.0,4178.0,0.0
2020-06-09 00:00:00,Connecticut,US,45974.0,4194.0,0.0
2020-06-10 00:00:00,Connecticut,US,46560.0,4234.0,0.0
2020-06-04 00:00:00,Delaware,US,9753.0,381.0,0.0
2020-06-05 00:00:00,Delaware,US,9873.0,385.0,0.0
2020-06-06 00:00:00,Delaware,US,10011.0,390.0,0.0
2020-06-07 00:00:00,Delaware,US,10157.0,394.0,0.0
2020-06-08 00:00:00,Delaware,US,10280.0,397.0,0.0
2020-06-09 00:00:00,Delaware,US,10358.0,402.0,0.0
2020-06-10 00:00:00,Delaware,US,10456.0,406.0,0.0
2020-06-04 00:00:00,Diamond Princess cruise ship,US,49.0,0.0,0.0
2020-06-05 00:00:00,Diamond Princess cruise ship,US,49.0,0.0,0.0
2020-06-06 00:00:00,Diamond Princess cruise ship,US,49.0,0.0,0.0
2020-06-07 00:00:00,Diamond Princess cruise ship,US,49.0,0.0,0.0
2020-06-08 00:00:00,Diamond Princess cruise ship,US,49.0,0.0,0.0
2020-06-09 00:00:00,Diamond Princess cruise ship,US,49.0,0.0,0.0
2020-06-10 00:00:00,Diamond Princess cruise ship,US,49.0,0.0,0.0
2020-06-04 00:00:00,District of Columbia,US,9189.0,480.0,0.0
2020-06-05 00:00:00,District of Columbia,US,9302.0,485.0,0.0
2020-06-06 00:00:00,District of Columbia,US,9423.0,488.0,0.0
2020-06-07 00:00:00,District of Columbia,US,9600.0,492.0,0.0
2020-06-08 00:00:00,District of Columbia,US,9755.0,497.0,0.0
2020-06-09 00:00:00,District of Columbia,US,9869.0,502.0,0.0
